01_MainLobby_001#0,"""While using Premium, you can have up to 40 client orders at once."""
18_PokaShip_008#0,"""「ワンポイント」\u3000（バトルアリーナ版）<br>移動しながら射撃できるアサルトライフル用ＰＡ！"""
18_PokaShip_009#0,"""「フォイエ」\u3000（バトルアリーナ版）<br>火球を飛ばして攻撃する高火力テクニック！"""
18_PokaShip_010#0,"""「ゾンデ」\u3000（バトルアリーナ版）<br>上空から攻撃できるため居場所がバレづらいテクニック！"""
18_PokaShip_011#0,"""「メギド」\u3000（バトルアリーナ版）<br>追尾弾がゆっくりと相手を追い詰めるテクニック！"""
18_PokaShip_012#0,"""「エンブレム争奪戦」では、復活した直後は<br>しばらくの間、受けるダメージ量が軽減される。"""
18_PokaShip_013#0,"""「エンブレム争奪戦」では、エンブレムポイントが１位～３位のキャラクターは<br>頭上にマークがつく。積極的に狙ってポイントを奪おう。"""
18_PokaShip_014#0,"""「虹色のエンブレム」を取ると、大量のポイントをゲット！<br>出現したら急いで取りにいこう！"""
18_PokaShip_015#0,"""「ピックアップスポット」で武器を入手できる。<br>敵ユニオンのピックアップスポットを減らす戦略も！"""
18_PokaShip_016#0,"""バトルアリーナでは、すべてのバトルブロックを対象に<br>マッチングが行われるので、どのブロックにいてもよい。"""
18_PokaShip_017#0,"""バトルアリーナの対戦中は、<br>ロビーアクションを実行することはできない。"""
18_PokaShip_018#0,"""「ＶＲアリーナ（森林）」は、シンプルな地形で<br>もっとも戦いやすく、中央が激戦区となるのが特徴。"""
18_PokaShip_019#0,"""「ＶＲアリーナ（火山）」は、時間経過で溶岩が上昇する地形。<br>溶岩に落ちると即ダウンとなるので、注意が必要だ。"""
18_PokaShip_020#0,"""「ＶＲアリーナ（東京）」は、複雑な立体構造の地形だ。<br>思わぬ方向から攻撃されることもあり、注意が必要。"""
18_PokaShip_021#0,"""バトルアリーナ専用クラス「バトルウォリアー」は<br>種族・性別による能力差がなく、公平な条件で対戦できる。"""
18_PokaShip_022#0,"""「エンブレム争奪戦」では、敵ユニオンのキャラクターを倒すと<br>相手が持っているポイントの一部を奪うことができる。"""
18_PokaShip_023#0,"""バトルロビーにいるバトルアリーナ管理官「ラベルナ」に<br>話しかけると、バトルアリーナのことを色々教えてくれる。"""
19_PokaBlock_001#0,"""ランクマッチの勝利で獲得できる「アリーナポイント」で、<br>ランクがD5からLEGENDまで順に上昇する。"""
19_PokaBlock_002#0,"""ランクマッチで獲得できる「バトルコイン」を集めたら、<br>所属シップの「バトルコイン交換ショップ」でアイテムを入手しよう。"""
19_PokaBlock_003#0,"""ルール「エンブレム争奪戦」では、<br>チャット発言は味方ユニオンにしか届かない。"""
01_MainLobby_032#1,"""ビジフォンの「ポートレート用データ保存」でデータを保存すると、<br>「キャラクターポートレート」で保存したキャラクターを呼び出せる。"""
01_MainLobby_040#1,"""武器パレットをタッチすると、「武器アクション」、<br>または「裏パレット切り替え」を実行することができる。"""
01_MainLobby_043#1,"""チャットアイコンは、タッチでショートカットワード選択、<br>ロングタッチでチャット入力画面の呼び出しが実行される。"""
01_MainLobby_044#1,"""メインメニューのシステムにある「インフォメーション」では、<br>チュートリアルやメニューヘルプを確認することができる。"""
01_MainLobby_045#1,"""チャット入力画面の「ログ」を選択すると、<br>過去に受信したメッセージログが表示される。"""
01_MainLobby_046#1,"""画面上にいる他プレイヤーをタッチすると<br>そのプレイヤーに行えるメニューが表示される。"""
01_MainLobby_047#1,"""“PC”、“PS Vita”の共用ブロックでは、<br>“PC”でプレイしているプレイヤーと一緒に遊ぶことができる。"""
01_MainLobby_048#1,"""ゲーム内で特定の条件を満たすと、<br>“PlayStation Network”に対応するトロフィーを獲得できる。"""
01_MainLobby_067#1,"""メインメニューのシステムにあるインフォメーションの「メニューヘルプ」から、<br>「はじめに」を選択すると、便利なチャット代入コマンドの紹介がある。"""
01_MainLobby_100#1,"""武器、ユニットのメニューにある「能力確認」で、<br>付与されている潜在能力や特殊能力を確認できる。"""
01_MainLobby_111#1,"""ロビーでマップをロングタッチするとNPCやショップを確認することができる。"""
01_MainLobby_114#1,"""クエスト選択で<%MultiSelect>を押すとクエストブースト内容を確認できる。"""
01_MainLobby_116#1,"""オプションで背面タッチパッドに武器切り替えや<br>回避アクションを割り当てられる。"""
01_MainLobby_121#1,"""“PS Vita”専用ブロックでウィークリータイムアタックに挑戦すると<br>“PS Vita”専用のランキングにエントリーされる。"""
01_MainLobby_133#1,"""クイックメニューの表示内容は、<br><pict Sign_TRIANGLE>でパターンを変更できる。"""
Dead_BigBeastA_001#0,"""The Rockbear's face is a weak point.<br>You should try to lock onto the face to attack it."""
Dead_BigBeastA_002#0,"""When Rockbear gets angry, he'll continuously body slam.<br>To get around this, try moving behind him to make him stop."""
Dead_BigBeastA_003#0,"""Although the Rockbear's grab is powerful,<br>it's possible to break free by pressing the movement keys in succession."""
Dead_BigBeastA_004#0,"""The Rockbear has a powerful attack where he'll spin and hit behind him.<br>He'll do this attack when you see him lift one foot up."""
Dead_MammothA_001#0,"""When the De Malmoth lifts his front legs and trumps their trunk,<br>they are about to use a shockwave attack. Run away from the De Malmoth before they stomp."""
Dead_MammothA_002#0,"""The weakness of the De Malmoth is his back.<br>If you can get on his back, you can attack the headpiece directly."""
Dead_MammothA_003#0,"""The De Malmoth has wide attacks, but it should be<br>relatively easy to dodge these and stay on his side."""
Dead_MammothA_004#0,"""Burn is extremely effective against De Malmoth.<br>You should attack with flame-based weapons and fire techniques."""
Dead_PantherA_001#0,"""When you destroy all the nails of the Fang Banther,<br>it will be put off balance, giving you a chance to attack."""
Dead_PantherA_002#0,"""When the Fang Banther is angry, it will continuously rush.<br>Try not to attack, but concentrate on avoiding these attacks."""
Dead_PantherA_003#0,"""If the Fang Banther steps to the right, then the left, it's about to roar.<br>The roar's attack range is wide, so try to get as far as you can from it."""
Dead_PantherA_004#0,"""Burn is extremely effective against the Fang Banther.<br>Even if they're in a tree, burning the Fang Banther will drop it to the ground."""
Dead_PantherB_001#0,"""バンシー専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherB_002#0,"""バンシー専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherB_003#0,"""バンシー専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherB_004#0,"""バンシー専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherBRare_001#0,"""レア専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherBRare_002#0,"""レア専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherBRare_003#0,"""レア専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherBRare_004#0,"""レア専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherSnowA_001#0,"""When you destroy all the nails of the Snow Banther,<br>it will be put off balance, giving you a chance to attack."""
Dead_PantherSnowA_002#0,"""When the Snow Banther is angry, it will continuously rush.<br>Try not to attack, but concentrate on avoiding these attacks."""
Dead_PantherSnowA_003#0,"""If the Snow Banther steps to the right, then the left, it's about to roar.<br>The roar's attack range is wide, so try to get as far as you can from it."""
Dead_PantherSnowA_004#0,"""Burn is extremely effective against the Snow Banther.<br>It will struggle and try to put out the fire, giving you a chance to attack."""
Dead_PantherSnowB_001#0,"""バンシー専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherSnowB_002#0,"""バンシー専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherSnowB_003#0,"""バンシー専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherSnowB_004#0,"""バンシー専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherSnowBRare_001#0,"""レア専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherSnowBRare_002#0,"""レア専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherSnowBRare_003#0,"""レア専用TIPSがある場合は記入してluaファイルも更新"""
Dead_PantherSnowBRare_004#0,"""レア専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonWorm_001#0,"""When you're on the side of the Caterdra'n, beware of the slamming attack<br>coming from its head. When it lifts its head up high, it will use this attack."""
Dead_DragonWorm_002#0,"""The weak point of the Caterdra'n is exposed when it stretches out.<br>After avoiding an attack, take aim and counterattack."""
Dead_DragonWorm_003#0,"""When the Caterdra'n is angry, it will spin and attack after its headbutt attack.<br>After avoiding the attack, take aim and counterattack!"""
Dead_DragonWorm_004#0,"""Poison is extremely effective against the Caterdra'n.<br>You should attack with poison-based weapons and dark techniques."""
Dead_DragonWorm_005#0,"""A weak spot will be exposed if you destroy the crystal on the Caterdra'n's tail.<br>Join with other players and attack the crystal from the side."""
Dead_DragonWormB_001#0,"""When you're on the side of the Caterdra'nsa, beware of the slamming attack<br>coming from its head. When it lifts its head up high, it will use this attack."""
Dead_DragonWormB_002#0,"""The weak point of the Caterdra'nsa is exposed when it stretches out.<br>After avoiding an attack, take aim and counterattack."""
Dead_DragonWormB_003#0,"""When the Caterdra'nsa is angry, it will spin and attack after its headbutt attack.<br>After avoiding the attack, take aim and counterattack!"""
Dead_DragonWormB_004#0,"""Poison is extremely effective against the Caterdra'nsa.<br>You should attack with poison-based weapons and dark techniques."""
Dead_DragonWormB_005#0,"""A weak spot will be exposed if you destroy the crystal on the Caterdra'nsa's tail.<br>Join with other players and attack the crystal from the side."""
Dead_DragonWormRare_001#0,"""Poison is not effective against the Catadraal.<br>You should attack with ice-based weapons and ice techniques."""
Dead_DragonWormRare_002#0,"""When you're on the side of the Catadraal, beware of the slamming attack<br>coming from its head. When it lifts its head up high, it will use this attack."""
Dead_DragonWormRare_003#0,"""The weak point of the Catadraal is exposed when it stretches out.<br>After avoiding an attack, take aim and counterattack."""
Dead_DragonWormRare_004#0,"""When the Catadraal is angry, it will spin and attack after its headbutt attack.<br>After avoiding the attack, take aim and counterattack!"""
Dead_DragonWormRare_005#0,"""A weak spot will be exposed if you destroy the crystal on the Catadraal's tail.<br>Join with other players and attack the crystal from the side."""
Dead_DragonMagma_001#0,"""If you equip a unit with high fire resistance, you can reduce<br>the damage of the Vol Dragon's flame attack."""
Dead_DragonMagma_002#0,"""When the Vol Dragon flies high in the air, it's about to shoot a fireball.<br>You can avoid it by moving beneath the Vol Dragon."""
Dead_DragonMagma_003#0,"""By destroying the crystal attached to the tail of the Vol Dragon,<br>you'll stun him for a short amount of time."""
Dead_DragonMagma_004#0,"""Freeze is extremely effective against the Vol Dragon.<br>You can freeze his feet, and he'll be unable to move for a short time."""
Dead_DragonMagma_005#0,"""The Vol Dragon's face, head, back, and tail are all weak points."""
Dead_DragonMagmaUniq_001#0,"""ヒ・ロガ専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonMagmaUniq_002#0,"""ヒ・ロガ専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonMagmaUniq_003#0,"""ヒ・ロガ専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonMagmaUniq_004#0,"""ヒ・ロガ専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonCrystal_001#0,"""When the Quartz Dragon is angry, it will perform two stab attacks from the air.<br>You can avoid these by moving from side to side."""
Dead_DragonCrystal_002#0,"""When hit by the Quartz Dragon, you might get inflicted with Panic.<br>Use items or a technique to recover from this abnormal state."""
Dead_DragonCrystal_003#0,"""When you destroy the Quartz Dragon's wings, you can stun<br>the dragon for long periods of time, as well as prevent certain attacks."""
Dead_DragonCrystal_004#0,"""Poison is extremely effective against Quartz Dragon's head, wings, and tail.<br>When using poison, it's easy to do lots of damage."""
Dead_DragonCrystal_005#0,"""Once the Quartz Dragon is angry enough, it will cry out loud, signaling its surrounding laser attack.<br>Put some distance between yourself and the Quartz Dragon to avoid damage."""
Dead_DragonCrystalUniq_001#0,"""コ・レラ専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonCrystalUniq_002#0,"""コ・レラ専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonCrystalUniq_003#0,"""コ・レラ専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonCrystalUniq_004#0,"""コ・レラ専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonBerserkA_001#0,"""When the Chrome Dragon eats Darkers, it gets stronger.<br>You should immediately kill any Darkers that appear."""
Dead_DragonBerserkA_002#0,"""When the Chrome Dragon's arms change, his throw attacks will<br>be carried out in succession. Try to avoid it by running to the side."""
Dead_DragonBerserkA_003#0,"""Whnen the Chrome Dragon's stomach begins to change,<br>it will use its missile attack far more often."""
Dead_DragonBerserkA_004#0,"""When the Chrome Dragon's stomach has fully changed,<br>it will release a very powerful laser attack."""
Dead_DragonBerserkA_005#0,"""When the Chrome Dragon grows wings, it will begin performing<br>its black crystal attack. Run in circles around the dragon to dodge it."""
Dead_DragonBerserkAUniq1_001#0,"""ハドレッド（パーツなし）専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonBerserkAUniq1_002#0,"""ハドレッド（パーツなし）専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonBerserkAUniq1_003#0,"""ハドレッド（パーツなし）専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonBerserkAUniq1_004#0,"""ハドレッド（パーツなし）専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonBerserkAUniq2_001#0,"""ハドレッド（フルパーツ）専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonBerserkAUniq2_002#0,"""ハドレッド（フルパーツ）専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonBerserkAUniq2_003#0,"""ハドレッド（フルパーツ）専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonBerserkAUniq2_004#0,"""ハドレッド（フルパーツ）専用TIPSがある場合は記入してluaファイルも更新"""
Dead_DragonSummoner_001#0,"""When you break the four floating crystals surrounding the Goronzoran,<br>it will be stunned for a long period of time."""
Dead_DragonSummoner_002#0,"""When the Goronzoran raises its stick, it's about to attack.<br>Dodge to avoid the approaching Goronzoran."""
Dead_DragonSummoner_003#0,"""When a summoned Vol Dragon rears back, it's about to rush.<br>Try using dodge to avoid the attack."""
Dead_DragonSummoner_004#0,"""When a Vol Dragon is summoned, it'll shoot a blazing fireball from the air.<br>You can avoid it by moving right below the Vol Dragon."""
Dead_DragonSummoner_005#0,"""Poison is extremely effective for the crystal surrounding the Goronzoran.<br>When poison is used, it's easy to damage the crystals."""
Dead_DragonGladiator_001#0,"""When Dragon Ex lifts both of its arms at the same time, it is preparing a<br>powerful attack. Run to the side of the Dragon Ex to avoid the attack."""
Dead_DragonGladiator_002#0,"""When Dragon Ex stabs its sword into the ground, a shard of light pierces from the ground. You can keep running to avoid this."""
Dead_DragonGladiator_003#0,"""The left and right shields that Dragon Ex has can be destroyed.<br>If they are destroyed, a gap will be left if the Dragon Ex attacks with its swords."""
Dead_DragonGladiator_004#0,"""Poison is extremely effective against Dragon Ex's head, shields, and tail.<br>When using poison, it's easy to do lots of damage to break these parts."""
Dead_TransformMechaA_001#0,"""After Transmizer slams the ground with both arms, its weak point is revealed.<br>You should attack the revealed core."""
Dead_TransformMechaA_002#0,"""Transmizer's missiles try to home in on you. If you keep moving,<br>, you can avoid the missiles."""
Dead_TransformMechaA_003#0,"""After Transmizer fires its missiles, its core is revealed.<br>You can attack this weak point to deal additional damage."""
Dead_TransformMechaA_004#0,"""トランマイザーのマシンガン攻撃は、ジャンプしながら<br>左右に回りこんで回避しよう。"""
Dead_BossMechaA_001#0,"""You should destroy the Big Vardha's guns on the sides before climbing to the deck."""
Dead_BossMechaA_002#0,"""The flamethrowers behind Big Vardha are dangerous when attacking from the front.<br>Try attacking them from the side."""
Dead_BossMechaA_003#0,"""After you climb to the deck of the Big Vardha, you should destroy the missile pods behind and on the sides."""
Dead_BossMechaA_004#0,"""The red lightning shockwave emitted by the Big Vardha can be jumped over."""
Dead_MachineLittleBoss_001#0,"""Vardha Soma has a main booster and three sub-boosters. Destroy the sub-boosters to<br>stop the Vardha Soma attacking from the air."""
Dead_MachineLittleBoss_002#0,"""You can destory Vardha Soma's three sub-boosters, the two shoulder missile pods,<br>as well as the secondary and main guns."""
Dead_MachineLittleBoss_003#0,"""When Vardha Soma's main booster glows blueish-white, it's about to create an electrical shockwave.<br>Run away when you see this."""
Dead_MachineLittleBoss_004#0,"""Vardha Soma makes a full rotation when shooting its laser from the main gun.<br>You should quickly run around to avoid it."""
Dead_UltMachineLittleBoss_001#0,"""膝部分にある機銃を破壊すると、ゼータ・グランゾはバランスをくずし、<br>一定時間ダウンする。積極的に膝部分を狙って攻撃しよう。"""
Dead_UltMachineLittleBoss_002#0,"""ゼータ・グランゾの膝部分にある２つの機銃を破壊すると、<br>腰部分を守る装甲がはがれ、弱点部位が露出するようになる。"""
Dead_UltMachineLittleBoss_003#0,"""ゼータ・グランゾは４つの盾のような装甲から多数のミサイルを発射する。<br>ミサイルポッドを破壊し、発射されるミサイルの数を減らそう。"""
Dead_UltMachineLittleBoss_004#0,"""ゼータ・グランゾには「バーン」が有効だ。<br>一定時間動きを止め、攻撃を中断させることができる。"""
Dead_UltMechaPanthBlade_001#0,"""ファルケ・レオーネの脚部を破壊することで<br>破壊した脚部の引っ掻き攻撃の範囲が狭くなる。"""
Dead_UltMechaPanthBlade_002#0,"""ファルケ・レオーネの両翼を破壊することで<br>突進攻撃の最後に転倒が発生し、隙が生じる。"""
Dead_UltMechaPanthBlade_003#0,"""ファルケ・レオーネの頭部を破壊することで<br>頭部に弱点部位が露出するようになる。"""
Dead_UltMechaPanthBlade_004#0,"""ファルケ・レオーネには「バーン」が有効だ。<br>一定時間動きを止め、攻撃を中断させることができる。"""
Dead_UltMechaPanthBuster_001#0,"""ヴリマ・レオパードの脚部を破壊することで<br>破壊した脚部からミサイルが発射されなくなる。"""
Dead_UltMechaPanthBuster_002#0,"""ヴリマ・レオパードの翼を破壊することで<br>破壊した翼からミサイルと爆弾が発射されなくなる。"""
Dead_UltMechaPanthBuster_003#0,"""ヴリマ・レオパードの頭部を破壊することで<br>頭部に弱点部位が露出するようになる。"""
Dead_UltMechaPanthBuster_004#0,"""ヴリマ・レオパードには「バーン」が有効だ。<br>一定時間動きを止め、攻撃を中断させることができる。"""
Dead_Cougar_001#0,"""クーガーNXのダッシュ斬り攻撃は、動きが早いので<br>タイミングよく回避アクションを使おう。"""
Dead_Cougar_002#0,"""クーガーNXの衛星砲攻撃は、クーガーNXが設置する誘導装置を<br>破壊することで止めることができる。"""
Dead_Cougar_003#0,"""クーガーNXのマシンガン攻撃は回避が難しい。<br>攻撃は行わず、移動し続けて回避しよう。"""
Dead_Cougar_004#0,"""クーガーNXには「ショック」が有効だ。<br>ショックがかかると一定時間動きを止めることができる。"""
Dead_GG_001#0,"""ガル・グリフォンが空中を飛んでいる間に、翼の部位を破壊をすると<br>バランスを崩して地上に落下し、大きな隙が生まれる。"""
Dead_GG_002#0,"""ガル・グリフォンの翼を両方破壊すると、空を飛ぶ力が減退し<br>飛び立った際の高度が低下する。"""
Dead_GG_003#0,"""ガル・グリフォンの蹄は破壊することが可能だ。<br>足にある４つの蹄を全て破壊すると、一定時間ダウンする。"""
Dead_GG_004#0,"""ガル・グリフォンには「ショック」が有効だ。<br>ショックがかかると、一定時間動きを止めることができる。"""
Dead_DK_001#0,"""The status effect 'Shock' is effective against Odin. When used,<br>it can stun Odin for a short period of time."""
Dead_DK_002#0,"""オーディンが作るダメージを発生させるフィールドは<br>地面に刺さっているグングニルの槍を破壊する事で消滅する。"""
Dead_DK_003#0,"""オーディンの行う攻撃には地面に予兆が出るものがある。<br>予兆の範囲に入らないように、うまく回避して攻撃しよう。"""
Dead_DK_004#0,"""オーディンが剣を空高く掲げると、斬鉄剣の発動合図だ。<br>全力で攻撃を行い、発動される前に撃破しよう。"""
Dead_MarineOrca_001#0,"""オルグブランの両手を叩きつける攻撃は隙が大きいので、<br>背後に回りこんで攻撃しよう。"""
Dead_MarineOrca_002#0,"""オルグブランは腹部が弱点になっている。両手の叩きつけと<br>ジャンプ攻撃に注意して攻撃しよう。"""
Dead_MarineOrca_003#0,"""地中に潜ったオルグブランは、顔を出してレーザー攻撃を行う。<br>遠距離では避けるのが難しいので、地中にいる時は近づくようにしよう。"""
Dead_MarineOrca_004#0,"""地中に潜ったオルグブランに大きなダメージを与えると、<br>地面から飛び出し大きな隙が生まれる。"""
Dead_MarineOarfish_001#0,"""バル・ロドスが背中から発射する水泡は、<br>銃座で狙って破壊することができる。"""
Dead_MarineOarfish_002#0,"""バル・ロドスの頭に拘束用銃座を当てると、<br>バル・ロドスを船に引き上げることができる。"""
Dead_MarineOarfish_003#0,"""バル・ロドスの体の装甲を破壊することで弱点部位が露出する。"""
Dead_MarineOarfish_004#0,"""バル・ロドスが左右に飛びながら船に接近したときは、<br>噛み付き攻撃の合図。左右に移動して回避しよう。"""
Dead_MarineOarfish_005#0,"""バル・ロドスが口から放つ巨大なエネルギー弾は、銃座で狙って<br>破壊することができる。船に着弾する前に壊してしまおう。"""
Dead_AbyssFlower_001#0,"""ビオル・メデューナは触手が破壊されると、地面に触手を刺して<br>体を固定する。背面から体に乗り、弱点の頭部を直接攻撃しよう。"""
Dead_AbyssFlower_002#0,"""ビオル・メデューナの巨大なハサミが光った時はレーザー攻撃の合図。<br>正面は危険なので、左右に大きく動いて回避しよう。"""
Dead_AbyssFlower_003#0,"""ビオル・メデューナが触手をまとめ、ふわりと浮き上がったら<br>回転攻撃の合図。急いで離れるか、回避アクションを使って回避しよう。"""
Dead_AbyssFlower_004#0,"""ビオル・メデューナの触手には「フリーズ」が有効だ。<br>触手が凍りつくので、一定時間動きを止めることができる。"""
Dead_Wop3Sleigh_001#0,"""ネプト・キャサドーラの武器を破壊すると特定の攻撃後、ダウンが発生する。<br>ダウン中は弱点である頭部を狙って攻撃しよう。"""
Dead_Wop3Sleigh_002#0,"""ネプト・キャサドーラのソリのような前脚は破壊することができる。<br>破壊することで移動速度や旋廻速度が低下するので、積極的に狙おう。"""
Dead_Wop3Sleigh_003#0,"""ネプト・キャサドーラが砲弾を発射する後脚は破壊することができる。<br>破壊すると、発射される砲弾の数が減少する。"""
Dead_Wop3Sleigh_004#0,"""ネプト・キャサドーラには「フリーズ」が有効だ。<br>体が凍りつき、一定時間動きを止めることができる。 """
Dead_Wop3Wany_001#0,"""レオマドゥラードの前脚の爪を破壊すると特定の攻撃後、バランスを崩す。<br>隙が生まれるので積極的に破壊しよう。"""
Dead_Wop3Wany_002#0,"""レオマドゥラードは腹部が弱点だ。<br>ダウンさせることで腹部を攻撃しやすくなる。"""
Dead_Wop3Wany_003#0,"""体色が変化したレオマドゥラードには「バーン」が有効だ。<br>体色が元に戻り、強化状態を解除することができる。"""
Dead_Wop3Wany_004#0,"""レオマドゥラードが発射した液体に触れるとダメージを受ける。<br>「パニック」が付与されることもあるので、近づかないようにしよう。"""
Dead_MarineOarfishII_001#0,"""バル・ロドスには大砲が有効だ。<br>口の中に砲弾を一定数撃ち込まれるとダウンする。"""
Dead_MarineOarfishII_002#0,"""バル・ロドスが口を閉じている時に部位破壊を行うと、少しだけ口が開く。<br>口が開いた瞬間を狙い、口の中へ大砲の砲弾を撃ち込もう。"""
Dead_MarineOarfishII_003#0,"""バル・ロドスが戦闘中に咆哮したら、連続でブレス攻撃を行う合図だ。<br>レーダーマップで位置を確認し、左右に回避しよう。"""
Dead_MarineOarfishII_004#0,"""バル・ロドスの顔や尻尾は、乗り上げたタイミングで上に乗ることができる。<br>ジャンプして飛び乗り、部位を破壊しよう。 """
Dead_Mono1Roller_001#0,"""アンジャドゥリリの腕の数珠を破壊すると、<br>突進時に発生させる炎の長さを短くすることができる。"""
Dead_Mono1Roller_002#0,"""怒る前のアンジャドゥリリには「アッパートラップ」が有効だ。<br>うまく当てると一定時間ダウンし、大きな隙が生まれる。"""
Dead_Mono1Roller_003#0,"""アンジャドゥリリの車輪には大きなダメージが与えられない。<br>側面から頭を攻撃しよう。"""
Dead_Mono1Roller_004#0,"""アンジャドゥリリの頭にダメージを与え続けると、<br>一定時間のダウンが発生する。積極的に頭を攻撃しよう。"""
Dead_Mono1YoroiA_001#0,"""ギグル・グンネガムは強烈な氷の攻撃後、一定時間身動きが取れなくなる。<br>攻撃によって発生した氷を足場にして、頭を狙って攻撃しよう。"""
Dead_Mono1YoroiA_002#0,"""ギグル・グンネガムの紫に輝く結晶には「バーン」が有効だ。<br>結晶が燃えた状態となり、大きなダメージが与えられるようになる。"""
Dead_Mono1YoroiA_003#0,"""足の装甲を破壊すると、ギグル・グンネガムは膝をついてダウンする。<br>この間に頭や腹部の結晶など、通常では攻撃しづらい箇所を狙おう。"""
Dead_Mono1YoroiA_004#0,"""ギグル・グンネガムの周囲の氷塊は、紫に輝く結晶によって生成される。<br>2つの結晶を破壊すると、氷塊は生成されなくなる。 """
Dead_Mono1YoroiA_005#0,"""ギグル・グンネガムの兜を破壊すると、頭に2つ目の結晶が出現する。<br>2つの結晶を両方破壊すると、頭のバリアを常に無効化させることができる。"""
Dead_Mono0GreatEvilA_001#0,"""マガツの膝の顔を破壊すると、一定時間ダウンする。<br>進行を止めることが出来るので、積極的に攻撃しよう。"""
Dead_Mono0GreatEvilA_002#0,"""マガツの腕や肩にある目の光った顔は破壊することが出来る。<br>破壊した顔からは攻撃が発生しなくなる。"""
Dead_Mono0GreatEvilA_003#0,"""マガツの頭、腹、両肩の巨大な面を破壊すると、面が開いて足場が生成される。<br>面の内側は弱点なので、足場に乗って攻撃しよう。"""
Dead_Mono0GreatEvilA_004#0,"""マガツの頭部に巨大な光が集まりだしたら、巨大ビーム攻撃の合図だ。<br>頭部と腹部の足場にいるとダメージを受けるので、足場から降りて回避しよう。"""
Dead_Mono2Xcutioner_001#0,"""グアル・ジグモルデの腹部の鏡は破壊することができる。<br>鏡を破壊することで、常に弱点を狙える状態となる。"""
Dead_Mono2Xcutioner_002#0,"""グアル・ジグモルデの２本の尻尾を破壊すると<br>撃ってくるエネルギー弾の数を減らすことができる。"""
Dead_Mono2Xcutioner_003#0,"""グアル・ジグモルデの特殊な鎌攻撃を受けると一定時間で戦闘不能となる。<br>魂を完全に吸収されるまでに臀部を攻撃して魂を解放しよう。"""
Dead_Mono2Xcutioner_004#0,"""グアル・ジグモルデには「ポイズン」が有効だ。<br>ポイズンがかかると、一定時間動きを止めることができる。"""
Dead_UltBigBeastA_001#0,"""怒り状態のベーアリブルスは、連続で回転プレス攻撃を行うことがある。<br>一度攻撃を避けた後も、動きを見極めて攻撃しよう。"""
Dead_UltBigBeastA_002#0,"""ベーアリブルスは顔が弱点だ。キック攻撃の後など、<br>アクションの間の隙を狙って攻撃しよう。"""
Dead_UltBigBeastA_003#0,"""怒り状態のベーアリブルスは、空中で回転した直後、突進攻撃を行うことがある。<br>非常に速いので回避アクションを使って回避しよう。"""
Dead_UltBigBeastA_004#0,"""ベーアリブルスには「フリーズ」が有効だ。<br>一定時間動きを止め、攻撃を中断することができる。"""
Dead_UltMammothA_001#0,"""プロジオーグルスの頭部の2つのコブを破壊すると、<br>一部の炎攻撃を弱体化することができる。"""
Dead_UltMammothA_002#0,"""プロジオーグルスの背中のコブは弱点になっているが、<br>破壊されると強力な炎攻撃を行うようになるので注意しよう。"""
Dead_UltMammothA_003#0,"""プロジオーグルスには「フリーズ」が有効だ。<br>一定時間動きを止め、攻撃を中断することができる。"""
Dead_UltDragonMagma_001#0,"""ディアボイグリシスの尻尾を破壊すると弱点が露出する。"""
Dead_UltDragonMagma_002#0,"""ディアボイグリシスの頭部の角は弱点になっている。<br>ブレス攻撃と角を使った突き上げ攻撃に注意して攻撃しよう。"""
Dead_UltDragonMagma_003#0,"""ディアボイグリシスの脚には「フリーズ」が有効だ。<br>一定時間動きを止め、攻撃を中断することができる。"""
